,Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
152,S1152,Ali,Davis,student152@university.com,Male,23,Mathematics,75.8,46.3,60.45,75.35,94.45,9.15,52.04,62.992000000000004,D,14.9,Yes,Yes,Unknown,Low,9,5.8
153,S1153,John,Jones,student153@university.com,Female,22,Engineering,67.3,99.44,83.55,84.66,52.18,0.61,54.54,70.3875,B,16.5,No,No,PhD,Medium,8,8.0
154,S1154,Ahmed,Brown,student154@university.com,Male,20,Mathematics,83.61,57.85,81.01,72.2,70.86,1.0,84.0,72.54599999999999,B,26.5,No,Yes,High School,High,8,7.5
155,S1155,Sara,Smith,student155@university.com,Male,21,Mathematics,97.55,45.05,77.15,76.19,79.68,9.3,92.75,77.9165,C,15.4,No,No,Unknown,High,4,8.3
156,S1156,Omar,Jones,student156@university.com,Female,24,Engineering,74.28,40.3,77.08,69.92,79.32,1.07,57.84,61.622,D,24.3,No,Yes,Unknown,Low,2,4.7
157,S1157,Sara,Brown,student157@university.com,Female,20,Mathematics,73.31,64.51,80.98,85.87,50.98,8.7,70.11,73.283,D,8.9,Yes,Yes,PhD,Low,8,5.2
158,S1158,Ali,Williams,student158@university.com,Male,21,Engineering,82.73,77.79,63.07,93.83,60.53,7.89,67.71,71.8215,A,15.2,No,Yes,Master's,Low,7,5.1
159,S1159,Maria,Smith,student159@university.com,Male,24,Business,55.17,59.93,92.14,92.04,53.09,0.4,82.23,76.0085,D,8.9,No,Yes,Master's,Low,2,8.9
160,S1160,Omar,Smith,student160@university.com,Male,24,Mathematics,62.68,90.2,49.74,89.3,78.45,0.22,59.13,65.054,D,28.7,No,No,Bachelor's,Medium,7,4.8
161,S1161,Ali,Williams,student161@university.com,Male,23,Engineering,95.95,83.0,93.03,50.69,82.27,5.34,97.67,83.509,A,9.4,Yes,No,Unknown,Medium,1,7.0
162,S1162,Liam,Williams,student162@university.com,Female,20,Mathematics,83.5,61.01,60.54,95.59,57.99,9.97,86.43,75.338,B,15.5,Yes,Yes,PhD,High,6,7.2
163,S1163,Maria,Smith,student163@university.com,Female,22,CS,50.67,84.06,47.5,63.74,66.65,8.79,97.75,74.43,B,7.1,No,No,PhD,Medium,7,7.1
164,S1164,Sara,Williams,student164@university.com,Male,22,Engineering,60.23,96.43,76.0,94.4,66.49,3.1,63.87,74.9845,F,28.0,Yes,No,Master's,Low,2,7.5
165,S1165,Ali,Johnson,student165@university.com,Male,18,CS,84.14,45.59,62.56,59.85,90.99,3.86,79.39,66.30199999999999,B,20.6,Yes,Yes,PhD,Low,2,6.4
166,S1166,Liam,Brown,student166@university.com,Male,21,Mathematics,88.22,58.37,88.93,71.98,59.73,3.88,86.61,75.681,D,29.1,No,No,Master's,Low,8,4.4
167,S1167,Omar,Brown,student167@university.com,Female,18,Mathematics,91.99,67.8,65.85,87.47,77.42,7.34,85.55,76.83000000000001,F,6.1,No,Yes,Master's,Low,2,7.5
168,S1168,Omar,Brown,student168@university.com,Male,19,Business,64.61,69.88,80.11,82.01,89.15,3.41,51.07,68.752,F,9.4,No,No,Unknown,Medium,10,5.4
169,S1169,Emma,Johnson,student169@university.com,Male,22,Engineering,96.55,72.53,58.5,70.8,91.48,1.48,99.91,75.9855,B,14.5,Yes,Yes,High School,High,2,4.4
170,S1170,Liam,Williams,student170@university.com,Female,21,CS,77.65,58.04,52.57,83.93,83.33,7.47,96.4,75.426,F,20.5,Yes,No,Bachelor's,High,5,4.8
171,S1171,Ahmed,Jones,student171@university.com,Female,23,Business,84.83,80.04,63.28,77.45,64.98,4.58,55.99,65.02850000000001,A,13.2,Yes,Yes,High School,Medium,4,5.4
172,S1172,John,Williams,student172@university.com,Male,18,Mathematics,79.84,78.71,76.41,63.79,91.15,0.77,77.18,73.1315,F,22.8,Yes,No,PhD,Low,1,6.2
173,S1173,Maria,Smith,student173@university.com,Male,23,Mathematics,56.14,74.67,79.42,82.32,87.11,7.9,65.73,75.7835,C,9.1,No,No,High School,Medium,8,8.3
174,S1174,Liam,Davis,student174@university.com,Female,23,Business,98.16,46.83,74.69,60.21,85.22,5.85,93.94,74.35749999999999,A,20.0,No,No,High School,Medium,4,6.7
175,S1175,Emma,Brown,student175@university.com,Male,23,CS,56.14,68.62,99.28,84.7,53.37,4.89,84.88,81.064,D,14.9,Yes,No,Master's,High,9,6.4
176,S1176,John,Williams,student176@university.com,Male,18,Mathematics,62.74,61.37,81.47,50.16,52.16,6.73,61.18,64.03200000000001,B,17.7,No,Yes,Unknown,Medium,2,5.0
177,S1177,John,Jones,student177@university.com,Female,19,Mathematics,90.68,69.46,95.89,77.44,84.77,5.05,51.69,72.5165,B,19.2,No,No,PhD,Low,2,8.8
178,S1178,Ali,Smith,student178@university.com,Female,24,Engineering,80.93,95.31,47.08,70.05,97.24,6.48,64.59,68.915,C,6.5,No,Yes,Bachelor's,Medium,6,8.5
179,S1179,John,Johnson,student179@university.com,Female,24,Business,91.91,68.83,43.68,65.16,88.69,8.67,51.91,59.7955,B,28.1,Yes,No,Master's,High,2,8.1
180,S1180,Ahmed,Johnson,student180@university.com,Male,18,Mathematics,75.79,40.84,58.66,75.79,91.57,6.14,57.07,61.50750000000001,D,24.7,No,No,Bachelor's,High,2,5.6
181,S1181,Omar,Jones,student181@university.com,Female,24,CS,68.85,66.33,48.2,82.27,77.25,6.6,81.81,69.90799999999999,F,16.1,No,No,Unknown,High,6,6.8
182,S1182,Emma,Smith,student182@university.com,Female,20,Engineering,96.09,89.24,71.55,98.27,65.23,6.14,87.25,81.782,B,18.7,Yes,No,High School,Medium,6,5.9
183,S1183,John,Brown,student183@university.com,Male,24,Business,51.81,86.8,71.14,91.65,83.89,5.31,73.4,77.6165,D,5.8,No,Yes,High School,Low,8,6.0
184,S1184,Ali,Williams,student184@university.com,Male,22,CS,92.81,70.8,74.5,85.86,85.6,1.72,80.01,75.547,A,17.4,No,Yes,Unknown,Low,10,4.4
185,S1185,Ahmed,Smith,student185@university.com,Female,18,Mathematics,61.54,54.99,84.71,73.95,83.77,3.36,57.79,67.9125,D,15.7,Yes,No,PhD,Low,1,4.7
186,S1186,Sara,Johnson,student186@university.com,Female,24,Business,92.44,67.91,98.28,69.61,97.34,6.93,65.84,78.149,C,14.4,No,No,Master's,High,1,8.8
187,S1187,Omar,Jones,student187@university.com,Male,18,Business,56.96,73.82,92.7,51.63,68.36,4.25,85.64,76.6455,D,25.4,No,Yes,High School,High,7,7.1
188,S1188,Omar,Jones,student188@university.com,Male,19,CS,79.01,99.99,47.1,67.95,51.98,4.06,68.24,64.666,B,9.5,Yes,No,Unknown,High,9,4.0
189,S1189,Emma,Williams,student189@university.com,Female,20,Business,94.41,78.65,60.31,92.42,95.42,7.59,67.44,74.307,F,9.4,No,No,Master's,Low,7,8.0
190,S1190,Omar,Jones,student190@university.com,Female,18,CS,73.68,81.66,55.35,69.2,58.02,0.06,59.7,60.2085,D,18.0,No,No,Master's,High,4,4.4
191,S1191,John,Jones,student191@university.com,Male,22,Mathematics,87.33,69.49,50.61,73.08,84.87,6.79,79.74,69.842,C,22.2,Yes,Yes,Unknown,High,9,7.5
192,S1192,Ali,Smith,student192@university.com,Female,24,Engineering,90.23,61.27,72.68,63.59,93.66,4.89,90.48,75.854,A,5.6,Yes,Yes,High School,Medium,6,7.1
193,S1193,Omar,Brown,student193@university.com,Male,22,CS,86.82,88.78,73.2,63.71,65.51,3.77,73.47,71.65050000000001,C,18.6,Yes,Yes,PhD,High,10,4.3
194,S1194,Omar,Williams,student194@university.com,Female,24,Engineering,96.27,69.7,53.63,53.09,91.52,3.41,55.78,59.417,A,12.5,Yes,No,High School,High,1,6.7
195,S1195,Sara,Smith,student195@university.com,Male,18,Business,72.34,99.68,82.71,80.69,66.6,1.73,91.92,82.834,D,23.9,Yes,Yes,High School,Low,6,4.2
196,S1196,Sara,Brown,student196@university.com,Male,23,CS,58.66,67.43,83.97,72.4,89.71,3.34,53.57,68.679,F,16.7,Yes,No,High School,Low,10,4.3
197,S1197,Maria,Smith,student197@university.com,Female,24,Mathematics,52.39,44.08,41.26,80.3,53.49,3.91,73.59,58.352999999999994,C,25.9,Yes,Yes,High School,Medium,6,4.3
198,S1198,Ahmed,Davis,student198@university.com,Female,23,CS,62.32,80.95,63.75,77.34,82.76,4.37,63.05,69.057,F,14.9,Yes,Yes,Bachelor's,Low,1,5.3
199,S1199,John,Smith,student199@university.com,Male,20,CS,57.16,42.8,93.41,89.94,83.86,6.72,96.82,84.0555,D,25.7,No,No,Unknown,Low,8,8.0
200,S1200,Omar,Jones,student200@university.com,Female,22,CS,77.9,55.03,71.22,87.55,74.57,4.54,86.88,74.983,F,22.9,Yes,No,PhD,High,5,5.8
201,S1201,Liam,Brown,student201@university.com,Female,23,Engineering,59.25,61.22,60.86,88.57,84.35,7.96,78.32,73.5945,F,25.7,Yes,Yes,PhD,Medium,4,7.2
202,S1202,Omar,Williams,student202@university.com,Female,22,Engineering,51.95,84.37,55.22,74.96,96.16,6.4,83.39,75.5375,C,25.3,No,Yes,Bachelor's,High,10,4.6
203,S1203,Ali,Williams,student203@university.com,Male,24,Business,51.8,69.65,54.6,67.69,86.69,1.9,76.64,66.86200000000001,D,17.2,Yes,Yes,PhD,High,1,8.7
204,S1204,Maria,Brown,student204@university.com,Female,24,Business,91.58,41.72,45.99,96.67,98.06,2.77,57.38,60.660999999999994,F,14.2,Yes,Yes,Bachelor's,Medium,5,6.5
205,S1205,Ahmed,Jones,student205@university.com,Female,20,Business,79.57,77.01,89.03,52.71,72.43,0.79,85.45,74.9885,A,24.1,Yes,No,Bachelor's,Low,1,4.1
206,S1206,Liam,Johnson,student206@university.com,Male,24,Business,67.9,64.69,45.2,57.63,76.41,9.46,74.63,64.408,B,14.0,Yes,No,PhD,Medium,3,6.7
207,S1207,Maria,Smith,student207@university.com,Female,20,CS,94.71,95.31,57.54,70.98,63.19,8.87,81.72,74.5985,A,7.2,No,Yes,PhD,High,10,4.9
208,S1208,Emma,Jones,student208@university.com,Female,23,Engineering,53.51,69.97,42.74,80.7,99.28,0.85,52.26,59.31649999999999,F,26.5,Yes,Yes,High School,Medium,1,5.0
209,S1209,Ahmed,Davis,student209@university.com,Male,24,Engineering,99.02,82.54,86.88,50.41,52.76,5.74,57.1,66.93849999999999,D,14.9,Yes,No,Bachelor's,Low,10,7.0
210,S1210,Omar,Brown,student210@university.com,Male,18,Engineering,80.81,53.13,42.36,85.97,67.93,9.6,79.47,66.889,A,8.3,Yes,Yes,Master's,Medium,3,5.1
211,S1211,Omar,Smith,student211@university.com,Female,21,Engineering,59.17,85.66,58.5,77.94,64.88,7.47,72.97,71.279,D,21.2,Yes,Yes,Unknown,High,2,5.1
212,S1212,Ahmed,Williams,student212@university.com,Female,19,Business,83.95,83.26,74.4,74.24,69.33,4.92,61.34,70.02000000000001,A,27.2,No,No,High School,High,4,6.7
213,S1213,Omar,Johnson,student213@university.com,Male,21,CS,88.17,94.24,64.57,71.17,95.89,2.41,62.04,70.35999999999999,D,26.5,Yes,Yes,Bachelor's,High,7,5.2
214,S1214,John,Davis,student214@university.com,Male,21,Engineering,71.47,42.03,56.94,75.97,68.4,2.79,81.58,64.644,F,18.9,No,Yes,High School,High,1,4.6
215,S1215,Ahmed,Williams,student215@university.com,Female,22,Mathematics,93.08,66.85,56.51,58.09,95.85,7.36,52.95,62.018499999999996,C,7.2,Yes,No,High School,Low,7,6.0
216,S1216,Maria,Brown,student216@university.com,Female,20,CS,57.54,80.75,87.87,55.44,71.17,7.81,71.71,74.93100000000001,A,22.4,No,No,Unknown,Medium,6,4.3
217,S1217,Ahmed,Smith,student217@university.com,Female,22,Mathematics,63.94,45.71,98.44,64.48,92.74,5.29,76.16,75.9055,D,20.2,Yes,No,PhD,Medium,4,8.5
218,S1218,Liam,Brown,student218@university.com,Male,23,CS,54.67,64.64,60.88,85.48,76.09,1.21,65.41,65.57499999999999,A,10.3,Yes,No,PhD,Medium,9,6.3
219,S1219,Omar,Smith,student219@university.com,Female,19,CS,60.54,96.53,42.35,79.41,65.57,9.34,91.03,75.5145,D,27.5,No,No,Unknown,Low,7,4.1
220,S1220,John,Jones,student220@university.com,Male,23,CS,61.94,66.16,42.19,74.01,72.47,8.45,52.84,58.897000000000006,D,7.2,Yes,No,High School,Medium,10,5.1
221,S1221,John,Johnson,student221@university.com,Male,18,Mathematics,95.88,99.12,85.55,78.58,71.22,1.41,93.29,83.8565,C,14.3,Yes,No,Bachelor's,Medium,10,8.8
222,S1222,Emma,Jones,student222@university.com,Male,19,Engineering,53.91,43.41,73.14,77.96,63.0,0.57,86.16,68.92349999999999,D,7.4,No,Yes,PhD,Low,5,6.5
223,S1223,Maria,Jones,student223@university.com,Female,22,Engineering,71.37,83.07,87.02,65.35,64.48,5.36,72.31,74.839,A,27.8,Yes,No,Master's,High,2,5.8
224,S1224,Sara,Brown,student224@university.com,Female,24,Mathematics,76.62,74.86,81.85,54.87,59.32,2.84,96.22,76.14,F,5.9,Yes,No,Bachelor's,High,1,5.6
225,S1225,Sara,Johnson,student225@university.com,Female,24,Engineering,94.93,70.03,94.45,94.84,66.8,2.83,85.11,81.971,B,15.6,Yes,No,High School,Low,2,6.1
226,S1226,Ahmed,Smith,student226@university.com,Male,22,Business,99.88,98.25,93.15,80.0,81.22,0.87,96.55,87.547,D,26.5,No,No,Master's,Low,9,5.1
227,S1227,Emma,Smith,student227@university.com,Female,23,Engineering,87.67,47.78,87.3,84.89,69.33,9.53,73.63,75.51249999999999,B,11.3,No,No,Bachelor's,High,2,7.7
228,S1228,Ali,Davis,student228@university.com,Male,22,Business,98.54,93.76,68.51,73.2,85.62,8.3,72.65,76.67850000000001,F,7.6,Yes,No,Unknown,Low,5,6.5
229,S1229,Ahmed,Williams,student229@university.com,Male,22,Business,89.36,81.47,58.49,87.82,99.35,1.14,76.54,73.483,B,8.2,No,Yes,Master's,Medium,8,7.8
230,S1230,Emma,Davis,student230@university.com,Male,21,Business,98.16,55.54,70.42,79.22,68.86,8.77,53.27,65.071,D,15.1,No,No,High School,Medium,8,5.3
231,S1231,Maria,Davis,student231@university.com,Male,18,Mathematics,85.36,94.1,70.12,52.69,73.13,6.83,95.42,78.9025,A,15.7,No,Yes,Master's,Low,9,4.0
232,S1232,Maria,Smith,student232@university.com,Male,24,Engineering,53.99,65.76,76.62,94.5,58.21,3.25,83.39,75.657,C,23.0,No,No,Unknown,High,4,8.8
233,S1233,Maria,Brown,student233@university.com,Male,21,Engineering,70.1,88.85,51.17,65.28,69.61,8.71,80.88,71.49199999999999,D,10.9,Yes,Yes,PhD,Medium,10,6.6
234,S1234,Maria,Jones,student234@university.com,Female,22,Mathematics,82.33,63.33,79.34,56.89,86.34,5.98,96.32,78.38799999999999,D,22.5,Yes,Yes,PhD,High,7,4.4
235,S1235,Maria,Jones,student235@university.com,Male,20,Mathematics,67.54,91.06,67.4,54.4,60.87,8.49,99.68,78.905,C,30.0,No,Yes,PhD,Medium,9,4.5
236,S1236,Emma,Jones,student236@university.com,Female,21,Engineering,63.67,78.2,77.21,86.02,59.1,4.69,58.17,69.64150000000001,C,26.6,No,No,Unknown,High,7,6.2
237,S1237,Emma,Johnson,student237@university.com,Male,22,Mathematics,78.87,48.46,54.38,85.2,68.82,5.01,87.45,69.26599999999999,C,20.9,Yes,Yes,Bachelor's,Low,1,7.5
238,S1238,John,Smith,student238@university.com,Female,24,Mathematics,96.68,78.98,66.06,85.01,90.93,2.91,79.0,75.3615,C,28.5,No,Yes,Unknown,Medium,6,6.0
239,S1239,Liam,Brown,student239@university.com,Female,22,Business,51.75,51.48,52.61,95.79,81.18,3.88,73.05,67.216,C,29.8,Yes,No,Master's,Medium,2,8.1
240,S1240,Sara,Johnson,student240@university.com,Female,18,Mathematics,88.46,64.72,92.52,67.45,97.88,5.68,98.88,85.2475,D,19.3,Yes,No,Bachelor's,Medium,7,5.6
241,S1241,Omar,Williams,student241@university.com,Female,23,Business,86.14,50.22,69.28,78.06,95.23,9.47,92.51,78.57300000000001,B,11.8,Yes,No,PhD,Low,9,4.2
242,S1242,Maria,Brown,student242@university.com,Male,19,CS,98.2,41.32,53.5,80.97,57.56,6.0,84.84,65.9265,A,27.9,Yes,Yes,Unknown,Low,7,4.0
243,S1243,Ali,Davis,student243@university.com,Male,21,Business,96.54,52.71,42.47,98.97,52.13,1.47,69.13,60.0565,D,26.1,Yes,No,High School,High,8,8.3
244,S1244,Omar,Brown,student244@university.com,Male,21,Business,88.11,72.18,80.54,65.62,69.95,0.07,83.3,72.825,F,7.1,Yes,Yes,PhD,High,2,8.9
245,S1245,Emma,Brown,student245@university.com,Male,21,Mathematics,76.02,68.89,52.88,97.82,76.1,8.51,76.58,73.0655,D,28.4,Yes,Yes,High School,High,10,4.7
246,S1246,Ali,Jones,student246@university.com,Female,22,Engineering,60.21,70.09,99.37,57.44,75.78,3.64,62.47,72.111,D,14.2,Yes,No,Bachelor's,Medium,5,4.3
247,S1247,Ali,Brown,student247@university.com,Female,18,CS,77.26,54.86,72.02,88.2,56.71,3.15,72.52,68.466,B,13.1,No,No,PhD,High,10,8.6
248,S1248,Ali,Davis,student248@university.com,Female,22,CS,88.27,81.11,57.34,81.64,56.24,8.01,60.61,66.55950000000001,C,13.6,Yes,Yes,Unknown,High,1,4.5
249,S1249,John,Davis,student249@university.com,Male,22,CS,94.78,82.26,79.46,90.84,52.34,9.45,75.02,78.295,F,13.0,No,Yes,High School,Medium,3,5.1
250,S1250,Emma,Smith,student250@university.com,Female,23,Engineering,89.49,61.48,56.51,51.43,92.54,7.48,86.01,69.861,B,17.9,No,No,Unknown,High,1,8.0
251,S1251,Ali,Brown,student251@university.com,Male,20,CS,59.76,92.87,89.22,53.91,97.39,1.74,51.83,70.48,A,19.5,No,Yes,PhD,Medium,2,9.0
252,S1252,Maria,Jones,student252@university.com,Female,18,CS,79.98,78.64,58.49,53.48,55.78,3.91,88.27,68.4545,F,15.6,No,No,Unknown,Medium,4,6.4
253,S1253,Ahmed,Brown,student253@university.com,Female,21,Engineering,66.61,82.78,99.29,79.65,60.66,7.59,51.0,74.348,F,15.3,No,No,PhD,High,6,5.1
254,S1254,Ali,Williams,student254@university.com,Female,19,CS,50.46,56.64,76.31,80.15,54.49,9.07,75.86,72.338,B,23.4,Yes,Yes,Master's,High,1,8.2
255,S1255,John,Williams,student255@university.com,Female,21,Mathematics,60.01,40.04,90.66,95.31,93.88,9.99,78.67,80.9515,F,5.1,Yes,No,Unknown,High,9,6.0
256,S1256,Omar,Jones,student256@university.com,Female,22,Mathematics,55.66,91.92,44.37,73.38,97.94,5.12,88.06,74.65950000000001,D,28.7,Yes,Yes,Master's,Low,1,5.4
257,S1257,Emma,Smith,student257@university.com,Male,18,Business,92.14,89.35,60.9,53.4,63.09,8.23,88.05,73.4765,D,22.9,No,Yes,High School,High,8,6.5
258,S1258,Liam,Smith,student258@university.com,Female,24,Business,62.93,47.39,84.25,60.48,65.18,0.47,70.87,65.25699999999999,C,22.7,Yes,No,Unknown,Low,1,8.3
259,S1259,John,Davis,student259@university.com,Male,18,Business,64.23,62.45,79.3,50.4,68.13,2.86,53.32,60.9915,B,15.5,No,Yes,Unknown,Medium,1,5.2
260,S1260,Ali,Davis,student260@university.com,Male,18,Mathematics,98.0,79.68,51.65,88.84,75.12,3.72,84.68,72.9665,D,29.1,Yes,No,High School,Medium,8,6.1
261,S1261,Emma,Johnson,student261@university.com,Male,20,Mathematics,68.95,79.13,61.37,90.78,84.12,9.76,75.55,76.786,F,5.0,No,No,Unknown,High,2,6.2
262,S1262,Ahmed,Jones,student262@university.com,Male,21,Mathematics,50.48,91.62,55.81,99.9,75.22,0.03,66.65,70.2125,F,6.9,No,No,PhD,High,1,8.2
263,S1263,Ali,Brown,student263@university.com,Male,20,Business,64.19,48.42,76.8,70.61,97.55,3.08,61.74,66.8715,D,25.1,No,No,Master's,High,7,7.4
264,S1264,John,Jones,student264@university.com,Male,24,Business,55.96,65.8,60.67,50.96,54.99,9.3,55.99,59.6275,B,23.5,Yes,No,Bachelor's,Low,1,7.9
265,S1265,Sara,Johnson,student265@university.com,Male,24,Business,55.14,45.83,58.54,61.74,89.93,3.07,64.76,60.7265,B,11.8,No,No,PhD,Medium,4,7.5
266,S1266,Maria,Davis,student266@university.com,Male,23,Business,53.87,63.38,52.44,79.39,66.72,2.25,72.92,64.1985,A,19.9,Yes,No,Bachelor's,Low,10,7.0
267,S1267,Liam,Jones,student267@university.com,Female,19,Business,79.66,40.91,64.54,98.1,68.88,7.3,73.88,69.68849999999999,B,18.3,Yes,No,High School,High,10,4.7
268,S1268,Omar,Jones,student268@university.com,Female,23,Business,59.47,93.9,51.73,55.18,85.44,7.45,79.14,71.3055,D,18.2,No,No,High School,Low,9,8.2
269,S1269,John,Davis,student269@university.com,Male,22,Mathematics,68.06,71.62,97.75,56.08,96.47,4.72,68.12,76.0355,A,19.9,No,Yes,Unknown,Medium,10,7.0
270,S1270,Emma,Johnson,student270@university.com,Male,20,Engineering,93.1,90.99,49.27,85.09,85.81,9.47,95.99,80.8425,F,29.8,Yes,No,PhD,High,3,7.5
271,S1271,Liam,Davis,student271@university.com,Male,20,Engineering,71.22,43.59,94.8,83.36,88.79,2.03,74.79,75.0735,D,29.7,No,No,Bachelor's,Low,6,7.9
272,S1272,Liam,Smith,student272@university.com,Female,23,Business,95.78,53.65,65.71,62.53,87.54,9.13,71.19,68.5305,C,29.5,Yes,Yes,Master's,Medium,10,5.6
273,S1273,Liam,Brown,student273@university.com,Female,22,Engineering,74.9,55.56,62.67,90.66,66.05,7.56,52.41,63.7085,C,18.7,Yes,Yes,PhD,High,9,6.2
274,S1274,Ali,Davis,student274@university.com,Male,18,Engineering,69.94,63.2,53.88,56.44,87.85,3.68,79.95,66.02600000000001,B,13.0,Yes,Yes,High School,High,4,6.7
275,S1275,Maria,Johnson,student275@university.com,Male,22,Mathematics,87.52,88.17,78.15,96.29,89.23,8.07,80.14,84.2065,A,19.0,Yes,No,PhD,High,3,5.7
276,S1276,Ali,Williams,student276@university.com,Female,21,Business,53.66,63.19,81.13,60.05,76.67,1.33,79.16,70.8485,A,20.6,No,No,Master's,High,5,5.3
277,S1277,Emma,Smith,student277@university.com,Female,23,Business,54.47,52.28,68.05,54.07,76.84,1.31,94.38,69.618,F,12.8,No,Yes,PhD,Low,7,7.9
278,S1278,Ali,Williams,student278@university.com,Male,22,Engineering,82.6,43.9,43.34,66.98,87.99,9.3,88.15,67.361,B,20.8,Yes,No,Unknown,Low,5,7.8
279,S1279,Sara,Davis,student279@university.com,Male,18,Business,74.35,44.77,95.11,59.39,90.85,0.95,93.37,76.9725,A,20.5,No,Yes,Master's,High,4,8.2
280,S1280,Maria,Smith,student280@university.com,Male,22,Business,89.52,85.6,98.82,76.35,66.86,0.04,52.97,71.5945,D,27.6,No,Yes,Bachelor's,High,1,7.5
281,S1281,Maria,Brown,student281@university.com,Male,20,Business,95.81,66.69,65.86,84.34,90.08,3.89,65.91,69.8455,F,10.9,No,No,High School,Low,6,5.6
282,S1282,Emma,Davis,student282@university.com,Female,19,Business,69.42,83.57,76.82,74.55,90.71,1.04,65.94,72.29599999999999,A,22.4,Yes,Yes,PhD,Low,4,5.6
283,S1283,Omar,Brown,student283@university.com,Female,20,Engineering,79.82,80.94,67.02,83.03,61.71,8.63,82.85,76.69149999999999,C,16.3,Yes,No,Master's,High,6,6.6
284,S1284,Sara,Jones,student284@university.com,Male,24,CS,75.03,48.12,59.31,68.25,85.85,9.23,72.43,67.212,C,8.2,Yes,No,Unknown,High,6,8.2
285,S1285,John,Williams,student285@university.com,Male,19,Engineering,99.08,48.57,44.64,51.4,59.33,4.82,88.87,61.159499999999994,A,12.9,Yes,No,Unknown,Low,4,5.7
286,S1286,Ali,Smith,student286@university.com,Male,24,Mathematics,91.55,85.32,67.36,98.7,54.65,4.25,69.22,72.799,C,6.4,No,Yes,Bachelor's,Low,8,7.8
287,S1287,Ahmed,Brown,student287@university.com,Female,22,CS,95.59,83.28,89.1,90.97,78.73,5.39,61.08,77.30449999999999,D,13.0,Yes,No,High School,Low,4,5.5
288,S1288,Ali,Johnson,student288@university.com,Male,21,CS,62.72,62.68,41.02,53.67,95.43,2.26,64.55,57.74550000000001,F,6.7,Yes,No,Unknown,Low,5,5.7
289,S1289,Liam,Brown,student289@university.com,Male,22,CS,88.63,44.65,74.93,72.46,51.77,2.98,59.12,60.702,D,28.1,No,No,High School,High,5,7.8
290,S1290,Ali,Johnson,student290@university.com,Male,18,Engineering,63.27,40.73,92.85,81.75,91.33,1.01,59.89,69.18950000000001,C,7.5,Yes,Yes,Master's,Low,2,7.4
291,S1291,John,Davis,student291@university.com,Female,22,Mathematics,60.44,57.29,53.05,59.53,75.32,4.46,60.84,58.799499999999995,A,25.4,Yes,Yes,PhD,High,8,5.0
292,S1292,Ali,Smith,student292@university.com,Male,19,Engineering,97.21,40.55,51.0,78.9,93.04,6.12,50.8,58.2715,A,27.7,Yes,Yes,Bachelor's,Low,8,8.1
293,S1293,Sara,Brown,student293@university.com,Female,20,Mathematics,50.97,53.8,86.34,76.68,92.17,9.3,85.8,80.764,F,16.7,Yes,Yes,Unknown,Low,10,7.9
294,S1294,Sara,Brown,student294@university.com,Male,21,Engineering,98.27,65.17,55.31,60.41,93.76,7.39,69.98,66.7295,C,6.3,Yes,Yes,PhD,Medium,8,8.0
295,S1295,Maria,Smith,student295@university.com,Male,24,Engineering,57.46,47.28,51.52,57.06,88.44,7.23,51.13,56.329,C,19.9,No,Yes,Unknown,Medium,1,6.4
296,S1296,Emma,Brown,student296@university.com,Male,22,Engineering,90.97,46.26,62.68,87.95,92.15,3.08,68.5,67.1065,C,10.9,No,Yes,Bachelor's,Medium,7,5.6
297,S1297,Omar,Johnson,student297@university.com,Female,22,CS,63.8,93.79,63.55,66.13,58.8,8.88,95.27,78.7765,B,9.4,Yes,No,Unknown,Low,3,8.2
